Taxa,Year,Location,Plant_height,Plant height collected in 2015 was new data in present study
PR1314_1245,2014,Hays,116,
PR1314_1246,2014,Hays,158.6666667,
PR1314_1247,2014,Hays,118.6666667,
PR1314_1248,2014,Hays,84.66666667,
PR1314_1249,2014,Hays,68,
PR1314_1250,2014,Hays,98.66666667,
PR1314_1501,2014,Hays,129.3333333,
PR1314_1502,2014,Hays,136.6666667,
PR1314_1503,2014,Hays,70,
PR1314_1504,2014,Hays,124.6666667,
PR1314_1505,2014,Hays,126.6666667,
PR1314_1506,2014,Hays,108,
PR1314_1508,2014,Hays,106,
PR1314_1509,2014,Hays,95.33333333,
PR1314_1510,2014,Hays,140,
PR1314_1511,2014,Hays,114.6666667,
PR1314_1512,2014,Hays,138.6666667,
PR1314_1513,2014,Hays,114,
PR1314_1514,2014,Hays,134,
PR1314_1515,2014,Hays,108.6666667,
PR1314_1516,2014,Hays,120,
PR1314_1517,2014,Hays,93.33333333,
PR1314_1518,2014,Hays,125.3333333,
PR1314_1519,2014,Hays,139.3333333,
PR1314_1520,2014,Hays,142,
PR1314_1521,2014,Hays,109.3333333,
PR1314_1522,2014,Hays,124.6666667,
PR1314_1523,2014,Hays,111.3333333,
PR1314_1524,2014,Hays,126.6666667,
PR1314_1525,2014,Hays,134,
PR1314_1526,2014,Hays,118,
PR1314_1527,2014,Hays,148.6666667,
PR1314_1528,2014,Hays,124.6666667,
PR1314_1529,2014,Hays,91.33333333,
PR1314_1530,2014,Hays,123.3333333,
PR1314_1531,2014,Hays,129.3333333,
PR1314_1532,2014,Hays,94.66666667,
PR1314_1533,2014,Hays,144,
PR1314_1534,2014,Hays,127.3333333,
PR1314_1535,2014,Hays,92.66666667,
PR1314_1536,2014,Hays,100.6666667,
PR1314_1537,2014,Hays,134,
PR1314_1538,2014,Hays,124,
PR1314_1539,2014,Hays,147.3333333,
PR1314_1540,2014,Hays,144.6666667,
PR1314_1541,2014,Hays,122.6666667,
PR1314_1542,2014,Hays,132,
PR1314_1543,2014,Hays,135.3333333,
PR1314_1544,2014,Hays,126,
PR1314_1545,2014,Hays,132,
PR1314_1546,2014,Hays,116.5,
PR1314_1547,2014,Hays,134.6666667,
PR1314_1548,2014,Hays,126.6666667,
PR1314_1549,2014,Hays,120,
PR1314_1550,2014,Hays,146,
PR1314_1551,2014,Hays,154,
PR1314_1552,2014,Hays,130.6666667,
PR1314_1553,2014,Hays,121.3333333,
PR1314_1554,2014,Hays,145.3333333,
PR1314_1555,2014,Hays,135.3333333,
PR1314_1556,2014,Hays,128.6666667,
PR1314_1557,2014,Hays,114.6666667,
PR1314_1558,2014,Hays,130.6666667,
PR1314_1559,2014,Hays,118,
PR1314_1560,2014,Hays,120.6666667,
PR1314_1561,2014,Hays,136.6666667,
PR1314_1562,2014,Hays,118.6666667,
PR1314_1563,2014,Hays,130.6666667,
PR1314_1564,2014,Hays,148.6666667,
PR1314_1565,2014,Hays,96,
PR1314_1566,2014,Hays,97.33333333,
PR1314_1567,2014,Hays,127.3333333,
PR1314_1568,2014,Hays,118.6666667,
PR1314_1569,2014,Hays,142,
PR1314_1570,2014,Hays,134,
PR1314_1571,2014,Hays,128.6666667,
PR1314_1572,2014,Hays,118,
PR1314_1573,2014,Hays,117.3333333,
PR1314_1574,2014,Hays,94.66666667,
PR1314_1575,2014,Hays,150,
PR1314_1576,2014,Hays,154,
PR1314_1577,2014,Hays,110,
PR1314_1578,2014,Hays,107.3333333,
PR1314_1579,2014,Hays,122.6666667,
PR1314_1580,2014,Hays,153.3333333,
PR1314_1581,2014,Hays,172,
PR1314_1582,2014,Hays,116.6666667,
PR1314_1583,2014,Hays,93.33333333,
PR1314_1584,2014,Hays,106,
PR1314_1585,2014,Hays,120,
PR1314_1586,2014,Hays,95.33333333,
PR1314_1587,2014,Hays,91.33333333,
PR1314_1588,2014,Hays,98,
PR1314_1589,2014,Hays,103.3333333,
PR1314_1590,2014,Hays,137.3333333,
PR1314_1591,2014,Hays,123,
PR1314_1592,2014,Hays,119.3333333,
PR1314_1593,2014,Hays,108.6666667,
PR1314_1594,2014,Hays,121.3333333,
PR1314_1595,2014,Hays,122.6666667,
PR1314_1596,2014,Hays,130,
PR1314_1597,2014,Hays,99.33333333,
PR1314_1598,2014,Hays,112.6666667,
PR1314_1599,2014,Hays,113.3333333,
PR1314_1600,2014,Hays,124.5,
PR1314_1601,2014,Hays,118,
PR1314_1602,2014,Hays,118,
PR1314_1603,2014,Hays,121.3333333,
PR1314_1604,2014,Hays,112,
PR1314_1605,2014,Hays,89.33333333,
PR1314_1606,2014,Hays,156,
PR1314_1607,2014,Hays,152.6666667,
PR1314_1608,2014,Hays,108,
PR1314_1609,2014,Hays,114,
PR1314_1610,2014,Hays,128,
PR1314_1611,2014,Hays,98.66666667,
PR1314_1612,2014,Hays,124.6666667,
PR1314_1613,2014,Hays,114.6666667,
PR1314_1614,2014,Hays,106,
PR1314_1615,2014,Hays,154.6666667,
PR1314_1616,2014,Hays,113.3333333,
PR1314_1617,2014,Hays,116.6666667,
PR1314_1618,2014,Hays,129.3333333,
PR1314_1619,2014,Hays,124.6666667,
PR1314_1620,2014,Hays,101.3333333,
PR1314_1621,2014,Hays,122,
PR1314_1622,2014,Hays,126.6666667,
PR1314_1623,2014,Hays,112,
PR1314_1624,2014,Hays,88,
PR1314_1625,2014,Hays,134,
PR1314_1626,2014,Hays,136.6666667,
PR1314_1627,2014,Hays,132,
PR1314_1628,2014,Hays,130,
PR1314_1629,2014,Hays,120.6666667,
PR1314_1630,2014,Hays,115.3333333,
PR1314_1631,2014,Hays,117.3333333,
PR1314_1632,2014,Hays,149.3333333,
PR1314_1633,2014,Hays,122.6666667,
PR1314_1634,2014,Hays,136.6666667,
PR1314_1635,2014,Hays,88.66666667,
PR1314_1636,2014,Hays,85.33333333,
PR1314_1637,2014,Hays,106,
PR1314_1638,2014,Hays,84.66666667,
PR1314_1639,2014,Hays,142.6666667,
PR1314_1640,2014,Hays,111.3333333,
PR1314_1641,2014,Hays,123,
PR1314_1642,2014,Hays,118,
PR1314_1643,2014,Hays,99.33333333,
PR1314_1644,2014,Hays,101.3333333,
PR1314_1645,2014,Hays,114.6666667,
PR1314_1646,2014,Hays,93.33333333,
PR1314_1647,2014,Hays,124.6666667,
PR1314_1648,2014,Hays,101.3333333,
PR1314_1649,2014,Hays,114.6666667,
PR1314_1650,2014,Hays,124,
PR1314_1651,2014,Hays,108.6666667,
PR1314_1652,2014,Hays,80,
PR1314_1653,2014,Hays,112,
PR1314_1654,2014,Hays,129.3333333,
PR1314_1655,2014,Hays,100.6666667,
PR1314_1656,2014,Hays,144,
PR1314_1657,2014,Hays,98,
PR1314_1658,2014,Hays,133.3333333,
PR1314_1659,2014,Hays,92.66666667,
PR1314_1660,2014,Hays,128,
PR1314_1661,2014,Hays,120,
PR1314_1662,2014,Hays,125.3333333,
PR1314_1663,2014,Hays,130.6666667,
PR1314_1664,2014,Hays,102,
PR1314_1665,2014,Hays,106.6666667,
PR1314_1666,2014,Hays,97.33333333,
PR1314_1667,2014,Hays,114,
PR1314_1668,2014,Hays,101.3333333,
PR1314_1669,2014,Hays,102,
PR1314_1670,2014,Hays,86,
PR1314_1671,2014,Hays,98,
PR1314_1672,2014,Hays,126.6666667,
PR1314_1673,2014,Hays,105.3333333,
PR1314_1674,2014,Hays,118.6666667,
PR1314_1675,2014,Hays,106.6666667,
PR1314_1676,2014,Hays,137.3333333,
PR1314_1677,2014,Hays,108,
PR1314_1678,2014,Hays,107.3333333,
PR1314_1679,2014,Hays,106,
PR1314_1680,2014,Hays,137.3333333,
PR1314_1681,2014,Hays,137.3333333,
PR1314_1682,2014,Hays,106,
PR1314_1683,2014,Hays,136.6666667,
PR1314_1684,2014,Hays,119.3333333,
PR1314_1685,2014,Hays,100,
PR1314_1686,2014,Hays,119.3333333,
PR1314_1687,2014,Hays,128,
PR1314_1688,2014,Hays,108,
PR1314_1689,2014,Hays,148,
PR1314_1690,2014,Hays,92.66666667,
PR1314_1691,2014,Hays,102,
PR1314_1692,2014,Hays,90.66666667,
PR1314_1693,2014,Hays,107.3333333,
PR1314_1694,2014,Hays,126,
PR1314_1695,2014,Hays,104.6666667,
PR1314_1696,2014,Hays,118,
PR1314_1697,2014,Hays,102,
PR1314_1698,2014,Hays,96.66666667,
PR1314_1700,2014,Hays,133.3333333,
PR1314_1701,2014,Hays,118,
PR1314_1702,2014,Hays,114,
PR1314_1703,2014,Hays,126.6666667,
PR1314_1704,2014,Hays,110,
PR1314_1705,2014,Hays,124,
PR1314_1706,2014,Hays,106,
PR1314_1707,2014,Hays,92,
PR1314_1708,2014,Hays,127.3333333,
PR1314_1709,2014,Hays,74,
PR1314_1710,2014,Hays,106,
PR1314_1711,2014,Hays,84.66666667,
PR1314_1712,2014,Hays,116.6666667,
PR1314_1713,2014,Hays,86.66666667,
PR1314_1714,2014,Hays,111,
PR1314_1715,2014,Hays,121.3333333,
PR1314_1716,2014,Hays,86,
PR1314_1717,2014,Hays,98.66666667,
PR1314_1718,2014,Hays,114.6666667,
PR1314_1719,2014,Hays,94,
PR1314_1720,2014,Hays,89.33333333,
PR1314_1721,2014,Hays,122,
PR1314_1722,2014,Hays,93.33333333,
PR1314_1723,2014,Hays,84,
PR1314_1724,2014,Hays,95,
PR1314_1725,2014,Hays,88,
PR1314_1726,2014,Hays,110,
PR1314_1727,2014,Hays,101.3333333,
PR1314_1728,2014,Hays,136,
PR1314_1729,2014,Hays,115.3333333,
PR1314_1730,2014,Hays,89.33333333,
PR1314_1731,2014,Hays,102,
PR1314_1732,2014,Hays,130.6666667,
PR1314_1733,2014,Hays,101.3333333,
PR1314_1734,2014,Hays,136,
PR1314_1735,2014,Hays,105.3333333,
PR1314_1736,2014,Hays,115.3333333,
PR1314_1737,2014,Hays,94,
PR1314_1738,2014,Hays,100,
PR1314_1739,2014,Hays,110,
PR1314_1740,2014,Hays,112.6666667,
PR1314_1743,2014,Hays,138.6666667,
PR1314_1744,2014,Hays,118.6666667,
PR1314_1745,2014,Hays,152.6666667,
PR1314_1746,2014,Hays,112.6666667,
PR1314_1747,2014,Hays,88,
PR1314_1749,2014,Hays,154.6666667,
PR1314_1750,2014,Hays,134.6666667,
PR1314_1751,2014,Hays,98.66666667,
PR1314_1752,2014,Hays,104,
PR1314_1753,2014,Hays,102.6666667,
PR1314_1754,2014,Hays,138,
PR1314_1755,2014,Hays,152.6666667,
PR1314_1756,2014,Hays,112,
PR1314_1757,2014,Hays,124.6666667,
PR1314_1758,2014,Hays,104.6666667,
PR1314_1759,2014,Hays,96.66666667,
PR1314_1760,2014,Hays,89.33333333,
PR1314_1761,2014,Hays,144,
PR1314_1762,2014,Hays,150,
PR1314_1763,2014,Hays,132.6666667,
PR1314_1764,2014,Hays,116,
PR1314_1765,2014,Hays,106,
PR1314_1766,2014,Hays,92.66666667,
PR1314_1767,2014,Hays,108.6666667,
PR1314_1768,2014,Hays,95.33333333,
PR1314_1769,2014,Hays,119.3333333,
PR1314_1770,2014,Hays,92,
PR1314_1771,2014,Hays,151.3333333,
PR1314_1772,2014,Hays,109.3333333,
PR1314_1773,2014,Hays,136.6666667,
PR1314_1774,2014,Hays,118,
PR1314_1775,2014,Hays,108,
PR1314_1776,2014,Hays,94.66666667,
PR1314_1777,2014,Hays,124.6666667,
PR1314_1778,2014,Hays,86.66666667,
PR1314_1779,2014,Hays,101.3333333,
PR1314_1780,2014,Hays,82.66666667,
PR1314_1781,2014,Hays,82,
PR1314_1782,2014,Hays,96,
PR1314_1783,2014,Hays,102,
PR1314_1784,2014,Hays,72.66666667,
PR1314_1785,2014,Hays,122,
PR1314_1786,2014,Hays,151.3333333,
PR1314_1787,2014,Hays,141.3333333,
PR1314_1788,2014,Hays,69.33333333,
PR1314_1789,2014,Hays,100,
PR1314_1790,2014,Hays,98,
PR1314_1791,2014,Hays,100.6666667,
PR1314_1792,2014,Hays,88.66666667,
PR1314_1793,2014,Hays,133,
PR1314_1794,2014,Hays,120,
PR1314_1795,2014,Hays,98,
PR1314_1796,2014,Hays,116,
PR1314_1797,2014,Hays,108.6666667,
PR1314_1798,2014,Hays,89.33333333,
PR1314_1799,2014,Hays,93.33333333,
PR1314_1800,2014,Hays,94.66666667,
PR1314_1801,2014,Hays,119.3333333,
PR1314_1802,2014,Hays,126,
PR1314_1803,2014,Hays,110,
PR1314_1804,2014,Hays,174,
PR1314_1805,2014,Hays,88,
PR1314_1806,2014,Hays,115.3333333,
PR1314_1807,2014,Hays,100,
PR1314_1808,2014,Hays,133.3333333,
PR1314_1809,2014,Hays,105.3333333,
PR1314_1810,2014,Hays,115.3333333,
PR1314_1811,2014,Hays,144,
PR1314_1812,2014,Hays,88,
PR1314_1813,2014,Hays,100.6666667,
PR1314_1814,2014,Hays,105.3333333,
PR1314_1815,2014,Hays,98,
PR1314_1816,2014,Hays,125.3333333,
PR1314_1817,2014,Hays,116,
PR1314_1818,2014,Hays,112.6666667,
PR1314_1819,2014,Hays,106,
PR1314_1820,2014,Hays,98.66666667,
PR1314_1821,2014,Hays,120.6666667,
PR1314_1822,2014,Hays,80,
PR1314_1823,2014,Hays,93.33333333,
PR1314_1824,2014,Hays,90,
PR1314_1825,2014,Hays,109.3333333,
PR1314_1826,2014,Hays,118,
PR1314_1827,2014,Hays,74.66666667,
PR1314_1828,2014,Hays,82,
PR1314_1829,2014,Hays,92.66666667,
PR1314_1830,2014,Hays,84.66666667,
PR1314_1831,2014,Hays,84.66666667,
PR1314_1832,2014,Hays,104,
PR1314_1833,2014,Hays,117.3333333,
PR1314_1834,2014,Hays,114,
PR1314_1835,2014,Hays,88.66666667,
PR1314_1836,2014,Hays,100,
PR1314_1837,2014,Hays,118,
PR1314_1838,2014,Hays,94,
PR1314_1839,2014,Hays,140,
PR1314_1840,2014,Hays,98.66666667,
PR1314_1841,2014,Hays,100,
PR1314_1842,2014,Hays,100.6666667,
PR1314_1843,2014,Hays,110,
PR1314_1844,2014,Hays,110,
PR1314_1845,2014,Hays,69.33333333,
PR1314_1846,2014,Hays,67.33333333,
PR1314_1847,2014,Hays,92,
PR1314_1848,2014,Hays,109.3333333,
PR1314_1849,2014,Hays,80.66666667,
PR1314_1850,2014,Hays,78.66666667,
PR1314_1851,2014,Hays,78,
PR1314_1852,2014,Hays,124,
PR1314_1853,2014,Hays,116.6666667,
PR1314_1854,2014,Hays,108.6666667,
PR1314_1855,2014,Hays,118,
PR1314_1856,2014,Hays,121.3333333,
PR1314_1857,2014,Hays,128,
PR1314_1858,2014,Hays,115.3333333,
PR1314_1859,2014,Hays,100,
PR1314_1860,2014,Hays,90.66666667,
PR1314_1861,2014,Hays,99.33333333,
PR1314_1862,2014,Hays,83.33333333,
PR1314_1863,2014,Hays,129.3333333,
PR1314_1864,2014,Hays,109.3333333,
PR1314_1865,2014,Hays,95.33333333,
PR1314_1866,2014,Hays,96.66666667,
PR1314_1867,2014,Hays,130,
PR1314_1868,2014,Hays,163.3333333,
PR1314_1869,2014,Hays,98.66666667,
PR1314_1870,2014,Hays,156,
PR1314_1871,2014,Hays,102.6666667,
PR1314_1872,2014,Hays,105.3333333,
PR1314_1873,2014,Hays,120.6666667,
PR1314_1874,2014,Hays,103.3333333,
PR1314_1875,2014,Hays,122,
PR1314_1876,2014,Hays,71.33333333,
PR1314_1877,2014,Hays,99.33333333,
PR1314_1878,2014,Hays,78.66666667,
PR1314_1879,2014,Hays,119.3333333,
PR1314_1880,2014,Hays,94,
PR1314_1881,2014,Hays,134,
PR1314_1882,2014,Hays,100,
PR1314_1883,2014,Hays,112,
PR1314_1884,2014,Hays,107.3333333,
PR1314_1885,2014,Hays,106,
PR1314_1886,2014,Hays,144.6666667,
PR1314_1887,2014,Hays,88.66666667,
PR1314_1888,2014,Hays,71.33333333,
PR1314_1889,2014,Hays,120.6666667,
PR1314_1890,2014,Hays,70.66666667,
PR1314_1891,2014,Hays,118,
PR1314_1892,2014,Hays,78,
PR1314_1893,2014,Hays,106.6666667,
PR1314_1894,2014,Hays,76.66666667,
PR1314_1895,2014,Hays,111.3333333,
PR1314_1896,2014,Hays,108,
PR1314_1897,2014,Hays,95.33333333,
PR1314_1898,2014,Hays,84,
PR1314_1899,2014,Hays,85,
PR1314_1900,2014,Hays,94,
PR1314_1901,2014,Hays,92,
PR1314_1902,2014,Hays,137.3333333,
PR1314_1903,2014,Hays,90,
PR1314_1904,2014,Hays,107.3333333,
PR1314_1905,2014,Hays,100,
PR1314_1906,2014,Hays,107.3333333,
PR1314_1907,2014,Hays,106.6666667,
PR1314_1908,2014,Hays,95.33333333,
PR1314_1909,2014,Hays,137.3333333,
PR1314_1910,2014,Hays,96.5,
PR1314_1911,2014,Hays,98.66666667,
PR1314_1912,2014,Hays,86,
PR1314_1913,2014,Hays,85.33333333,
PR1314_1914,2014,Hays,82,
PR1314_1915,2014,Hays,67.33333333,
PR1314_1916,2014,Hays,123.3333333,
PR1314_1917,2014,Hays,59.33333333,
PR1314_1918,2014,Hays,104,
PR1314_1919,2014,Hays,92,
PR1314_1920,2014,Hays,82.66666667,
PR1314_1921,2014,Hays,112.6666667,
PR1314_1922,2014,Hays,102.6666667,
PR1314_1923,2014,Hays,99.33333333,
PR1314_1924,2014,Hays,85,
PR1314_1925,2014,Hays,77.33333333,
PR1314_1926,2014,Hays,77.33333333,
PR1314_1927,2014,Hays,81,
PR1314_1928,2014,Hays,102,
PR1314_1929,2014,Hays,102,
PR1314_1930,2014,Hays,80.66666667,
PR1314_1931,2014,Hays,107.3333333,
PR1314_1932,2014,Hays,58.66666667,
PR1314_1933,2014,Hays,106.6666667,
PR1314_1935,2014,Hays,102.6666667,
PR1314_1936,2014,Hays,90,
PR1314_1937,2014,Hays,104.6666667,
PR1314_1938,2014,Hays,67.33333333,
PR1314_1939,2014,Hays,92,
PR1314_1940,2014,Hays,97.33333333,
PR1314_1941,2014,Hays,105.3333333,
PR1314_1942,2014,Hays,76.66666667,
PR1314_1943,2014,Hays,99,
PR1314_1944,2014,Hays,84,
PR1314_1945,2014,Hays,102,
PR1314_1946,2014,Hays,88,
PR1314_1947,2014,Hays,92,
PR1314_1949,2014,Hays,99.33333333,
PR1314_1950,2014,Hays,99.33333333,
PR1314_1951,2014,Hays,102.6666667,
PR1314_1952,2014,Hays,104,
PR1314_1953,2014,Hays,71.33333333,
PR1314_1954,2014,Hays,90.66666667,
PR1314_1955,2014,Hays,84,
PR1314_1956,2014,Hays,87.33333333,
PR1314_1957,2014,Hays,93.33333333,
PR1314_1958,2014,Hays,86.66666667,
PR1314_1959,2014,Hays,82,
PR1314_1960,2014,Hays,93.33333333,
PR1314_1961,2014,Hays,102,
PR1314_1963,2014,Hays,81.33333333,
PR1314_1964,2014,Hays,104.6666667,
PR1314_1965,2014,Hays,85.33333333,
PR1314_1966,2014,Hays,100,
PR1314_1967,2014,Hays,82.66666667,
PR1314_1968,2014,Hays,86,
PR1314_1969,2014,Hays,84,
PR1314_1970,2014,Hays,135.3333333,
PR1314_1971,2014,Hays,89.33333333,
PR1314_1972,2014,Hays,62.66666667,
PR1314_1973,2014,Hays,97.33333333,
PR1314_1974,2014,Hays,84.66666667,
PR1314_1975,2014,Hays,98,
PR1314_1976,2014,Hays,103.3333333,
PR1314_1977,2014,Hays,99.33333333,
PR1314_1978,2014,Hays,105.3333333,
PR1314_1979,2014,Hays,100,
PR1314_1980,2014,Hays,101.3333333,
PR1314_1981,2014,Hays,77.33333333,
PR1314_1982,2014,Hays,93.33333333,
PR1314_1983,2014,Hays,73.33333333,
PR1314_1984,2014,Hays,80.66666667,
PR1314_1985,2014,Hays,112,
PR1314_1986,2014,Hays,90.66666667,
PR1314_1987,2014,Hays,83.33333333,
PR1314_1988,2014,Hays,66,
PR1314_1989,2014,Hays,108,
PR1314_1990,2014,Hays,119.3333333,
PR1314_1991,2014,Hays,85.33333333,
PR1314_1992,2014,Hays,113.5,
PR1314_1993,2014,Hays,113.3333333,
PR1314_1994,2014,Hays,92,
PR1314_1995,2014,Hays,92.66666667,
PR1314_1996,2014,Hays,99.33333333,
PR1314_1997,2014,Hays,86,
PR1314_1998,2014,Hays,122.6666667,
PR1314_1999,2014,Hays,97.33333333,
PR1314_2000,2014,Hays,81.33333333,
PR1314_2751,2014,Hays,127.3333333,
PR1314_2752,2014,Hays,109.3333333,
PR1314_2753,2014,Hays,122,
PR1314_2754,2014,Hays,94.66666667,
PR1314_2755,2014,Hays,124,
PR1314_2756,2014,Hays,100,
PR1314_2757,2014,Hays,128,
PR1314_2759,2014,Hays,104.6666667,
PR1314_2760,2014,Hays,104,
PR1314_2761,2014,Hays,97.33333333,
PR1314_2762,2014,Hays,94.66666667,
PR1314_2763,2014,Hays,134.6666667,
PR1314_2764,2014,Hays,93.33333333,
PR1314_2765,2014,Hays,111.3333333,
PR1314_2766,2014,Hays,118.6666667,
PR1314_2767,2014,Hays,108,
PR1314_2768,2014,Hays,104,
PR1314_2769,2014,Hays,130.6666667,
PR1314_2770,2014,Hays,110,
PR1314_2771,2014,Hays,108,
PR1314_2772,2014,Hays,121.3333333,
PR1314_2773,2014,Hays,118,
PR1314_2774,2014,Hays,93.33333333,
PR1314_2775,2014,Hays,98.66666667,
PR1314_2776,2014,Hays,114.6666667,
PR1314_2777,2014,Hays,91.33333333,
PR1314_2778,2014,Hays,98.66666667,
PR1314_2779,2014,Hays,107.3333333,
PR1314_2780,2014,Hays,110.6666667,
PR1314_2781,2014,Hays,110,
PR1314_2782,2014,Hays,114,
PR1314_2783,2014,Hays,108,
PR1314_2784,2014,Hays,106.6666667,
PR1314_2785,2014,Hays,120.6666667,
PR1314_2786,2014,Hays,112.6666667,
PR1314_2787,2014,Hays,119.3333333,
PR1314_2788,2014,Hays,124.6666667,
PR1314_2789,2014,Hays,117.3333333,
PR1314_2790,2014,Hays,120,
PR1314_2791,2014,Hays,134.6666667,
PR1314_2792,2014,Hays,106.6666667,
PR1314_2793,2014,Hays,122.6666667,
PR1314_2794,2014,Hays,114.6666667,
PR1314_2795,2014,Hays,83.33333333,
PR1314_2796,2014,Hays,111.3333333,
PR1314_2797,2014,Hays,104.6666667,
PR1314_2798,2014,Hays,100,
PR1314_2799,2014,Hays,93.33333333,
PR1314_2800,2014,Hays,96,
PR1314_2801,2014,Hays,126.6666667,
PR1314_2802,2014,Hays,106.6666667,
PR1314_2803,2014,Hays,96,
PR1314_2804,2014,Hays,125.3333333,
PR1314_2805,2014,Hays,110.6666667,
PR1314_2806,2014,Hays,105.3333333,
PR1314_2807,2014,Hays,117.3333333,
PR1314_2808,2014,Hays,114,
PR1314_2809,2014,Hays,92.66666667,
PR1314_2810,2014,Hays,115.5,
PR1314_2811,2014,Hays,106.6666667,
PR1314_2812,2014,Hays,118.6666667,
PR1314_2813,2014,Hays,108.6666667,
PR1314_2814,2014,Hays,117.3333333,
PR1314_2815,2014,Hays,114,
PR1314_2816,2014,Hays,105.3333333,
PR1314_2817,2014,Hays,127.3333333,
PR1314_2818,2014,Hays,99,
PR1314_2819,2014,Hays,122,
PR1314_2820,2014,Hays,122.6666667,
PR1314_2821,2014,Hays,119.3333333,
PR1314_2822,2014,Hays,76.66666667,
PR1314_2823,2014,Hays,102.6666667,
PR1314_2824,2014,Hays,104.6666667,
PR1314_2825,2014,Hays,130.6666667,
PR1314_2826,2014,Hays,98,
PR1314_2827,2014,Hays,134,
PR1314_2828,2014,Hays,106.6666667,
PR1314_2829,2014,Hays,133.3333333,
PR1314_2830,2014,Hays,112,
PR1314_2831,2014,Hays,94,
PR1314_2832,2014,Hays,84,
PR1314_2833,2014,Hays,64,
PR1314_2834,2014,Hays,96,
PR1314_2835,2014,Hays,83.33333333,
PR1314_2836,2014,Hays,116,
PR1314_2837,2014,Hays,102,
PR1314_2838,2014,Hays,110,
PR1314_2839,2014,Hays,109.3333333,
PR1314_2840,2014,Hays,113,
PR1314_2841,2014,Hays,137.3333333,
PR1314_2842,2014,Hays,104,
PR1314_2843,2014,Hays,115.3333333,
PR1314_2844,2014,Hays,112,
PR1314_2845,2014,Hays,125.3333333,
PR1314_2846,2014,Hays,120.6666667,
PR1314_2847,2014,Hays,112,
PR1314_2848,2014,Hays,98.66666667,
PR1314_2849,2014,Hays,102,
PR1314_2850,2014,Hays,95,
PR1314_2851,2014,Hays,143.3333333,
PR1314_2852,2014,Hays,92,
PR1314_2853,2014,Hays,82,
PR1314_2854,2014,Hays,115.3333333,
PR1314_2855,2014,Hays,106.6666667,
PR1314_2856,2014,Hays,115.3333333,
PR1314_2857,2014,Hays,112,
PR1314_2858,2014,Hays,92,
PR1314_2859,2014,Hays,125.3333333,
PR1314_2860,2014,Hays,121.3333333,
PR1314_2861,2014,Hays,112.6666667,
PR1314_2862,2014,Hays,107.3333333,
PR1314_2863,2014,Hays,104,
PR1314_2864,2014,Hays,111.3333333,
PR1314_2865,2014,Hays,102.6666667,
PR1314_2866,2014,Hays,86.66666667,
PR1314_2867,2014,Hays,107,
PR1314_2868,2014,Hays,96.66666667,
PR1314_2869,2014,Hays,101.3333333,
PR1314_2870,2014,Hays,107.3333333,
PR1314_2871,2014,Hays,94.66666667,
PR1314_2872,2014,Hays,117.3333333,
PR1314_2873,2014,Hays,99.33333333,
PR1314_2874,2014,Hays,118,
PR1314_2875,2014,Hays,89.33333333,
PR1314_2876,2014,Hays,99.33333333,
PR1314_2877,2014,Hays,106,
PR1314_2878,2014,Hays,120.6666667,
PR1314_2879,2014,Hays,109.3333333,
PR1314_2880,2014,Hays,120,
PR1314_2881,2014,Hays,127.3333333,
PR1314_2882,2014,Hays,117.3333333,
PR1314_2883,2014,Hays,104.6666667,
PR1314_2884,2014,Hays,102.6666667,
PR1314_2885,2014,Hays,116,
PR1314_2886,2014,Hays,84.66666667,
PR1314_2887,2014,Hays,105.3333333,
PR1314_2888,2014,Hays,93.33333333,
PR1314_2889,2014,Hays,100.6666667,
PR1314_2890,2014,Hays,124.6666667,
PR1314_2891,2014,Hays,123.3333333,
PR1314_2892,2014,Hays,87.33333333,
PR1314_2893,2014,Hays,108,
PR1314_2894,2014,Hays,114.6666667,
PR1314_2895,2014,Hays,88.66666667,
PR1314_2896,2014,Hays,102,
PR1314_2897,2014,Hays,116,
PR1314_2898,2014,Hays,72,
PR1314_2899,2014,Hays,119.3333333,
PR1314_2900,2014,Hays,112.6666667,
PR1314_2901,2014,Hays,142.6666667,
PR1314_2902,2014,Hays,129.3333333,
PR1314_2903,2014,Hays,110.6666667,
PR1314_2904,2014,Hays,100.6666667,
PR1314_2905,2014,Hays,106.6666667,
PR1314_2906,2014,Hays,121.3333333,
PR1314_2907,2014,Hays,110.6666667,
PR1314_2908,2014,Hays,121,
PR1314_2909,2014,Hays,98,
PR1314_2910,2014,Hays,118,
PR1314_2911,2014,Hays,118.6666667,
PR1314_2912,2014,Hays,97.33333333,
PR1314_2913,2014,Hays,112,
PR1314_2914,2014,Hays,105.3333333,
PR1314_2915,2014,Hays,100.6666667,
PR1314_2916,2014,Hays,100.6666667,
PR1314_2917,2014,Hays,102.6666667,
PR1314_2918,2014,Hays,120,
PR1314_2919,2014,Hays,113.3333333,
PR1314_2920,2014,Hays,124,
PR1314_2921,2014,Hays,118,
PR1314_2922,2014,Hays,90,
PR1314_2923,2014,Hays,94,
PR1314_2924,2014,Hays,114.6666667,
PR1314_2925,2014,Hays,99.33333333,
PR1314_2926,2014,Hays,112,
PR1314_2927,2014,Hays,92.66666667,
PR1314_2928,2014,Hays,123.3333333,
PR1314_2929,2014,Hays,113.3333333,
PR1314_2930,2014,Hays,150,
PR1314_2931,2014,Hays,148,
PR1314_2932,2014,Hays,105.3333333,
PR1314_2933,2014,Hays,106.6666667,
PR1314_2934,2014,Hays,124.6666667,
