Plot_ID	Pedigree	LIB	Family
PR1314_2173	Tx430/Macia	PR1314_2173:1529	Macia_RIL
PR1314_2174	Tx430/Macia	PR1314_2174:1530	Macia_RIL
PR1314_2175	Tx430/Macia	PR1314_2175:1531	Macia_RIL
PR1314_2176	Tx430/Macia	PR1314_2176:1532	Macia_RIL
PR1314_2177	Tx430/Macia	PR1314_2177:1533	Macia_RIL
PR1314_2178	Tx430/Macia	PR1314_2178:1534	Macia_RIL
PR1314_2179	Tx430/Macia	PR1314_2179:1535	Macia_RIL
PR1314_2180	Tx430/Macia	PR1314_2180:1536	Macia_RIL
PR1314_2181	Tx430/Macia	PR1314_2181:1537	Macia_RIL
PR1314_2182	Tx430/Macia	PR1314_2182:1538	Macia_RIL
PR1314_2183	Tx430/Macia	PR1314_2183:1539	Macia_RIL
PR1314_2184	Tx430/Macia	PR1314_2184:1540	Macia_RIL
PR1314_2185	Tx430/Macia	PR1314_2185:1541	Macia_RIL
PR1314_2186	Tx430/Macia	PR1314_2186:MERGE	Macia_RIL
PR1314_2187	Tx430/Macia	PR1314_2187:MERGE	Macia_RIL
PR1314_2188	Tx430/Macia	PR1314_2188:1544	Macia_RIL
PR1314_2189	Tx430/Macia	PR1314_2189:MERGE	Macia_RIL
PR1314_2190	Tx430/Macia	PR1314_2190:1546	Macia_RIL
PR1314_2191	Tx430/Macia	PR1314_2191:1547	Macia_RIL
PR1314_2192	Tx430/Macia	PR1314_2192:1548	Macia_RIL
PR1314_2193	Tx430/Macia	PR1314_2193:1549	Macia_RIL
PR1314_2195	Tx430/Macia	PR1314_2195:MERGE	Macia_RIL
PR1314_2196	Tx430/Macia	PR1314_2196:1551	Macia_RIL
PR1314_2197	Tx430/Macia	PR1314_2197:1552	Macia_RIL
PR1314_2198	Tx430/Macia	PR1314_2198:MERGE	Macia_RIL
PR1314_2199	Tx430/Macia	PR1314_2199:1554	Macia_RIL
PR1314_2200	Tx430/Macia	PR1314_2200:1555	Macia_RIL
PR1314_2201	Tx430/Macia	PR1314_2201:MERGE	Macia_RIL
PR1314_2202	Tx430/Macia	PR1314_2202:1557	Macia_RIL
PR1314_2203	Tx430/Macia	PR1314_2203:1558	Macia_RIL
PR1314_2204	Tx430/Macia	PR1314_2204:1559	Macia_RIL
PR1314_2205	Tx430/Macia	PR1314_2205:1560	Macia_RIL
PR1314_2206	Tx430/Macia	PR1314_2206:MERGE	Macia_RIL
PR1314_2207	Tx430/Macia	PR1314_2207:1562	Macia_RIL
PR1314_2208	Tx430/Macia	PR1314_2208:1744	Macia_RIL
PR1314_2209	Tx430/Macia	PR1314_2209:1745	Macia_RIL
PR1314_2210	Tx430/Macia	PR1314_2210:1746	Macia_RIL
PR1314_2211	Tx430/Macia	PR1314_2211:1747	Macia_RIL
PR1314_2212	Tx430/Macia	PR1314_2212:1748	Macia_RIL
PR1314_2213	Tx430/Macia	PR1314_2213:1749	Macia_RIL
PR1314_2214	Tx430/Macia	PR1314_2214:1750	Macia_RIL
PR1314_2215	Tx430/Macia	PR1314_2215:1751	Macia_RIL
PR1314_2216	Tx430/Macia	PR1314_2216:1752	Macia_RIL
PR1314_2217	Tx430/Macia	PR1314_2217:1753	Macia_RIL
PR1314_2218	Tx430/Macia	PR1314_2218:1754	Macia_RIL
PR1314_2219	Tx430/Macia	PR1314_2219:1755	Macia_RIL
PR1314_2220	Tx430/Macia	PR1314_2220:1756	Macia_RIL
PR1314_2221	Tx430/Macia	PR1314_2221:1757	Macia_RIL
PR1314_2222	Tx430/Macia	PR1314_2222:MERGE	Macia_RIL
PR1314_2223	Tx430/Macia	PR1314_2223:1759	Macia_RIL
PR1314_2224	Tx430/Macia	PR1314_2224:1760	Macia_RIL
PR1314_2226	Tx430/Macia	PR1314_2226:1762	Macia_RIL
PR1314_2227	Tx430/Macia	PR1314_2227:1763	Macia_RIL
PR1314_2228	Tx430/Macia	PR1314_2228:1764	Macia_RIL
PR1314_2229	Tx430/Macia	PR1314_2229:1765	Macia_RIL
PR1314_2230	Tx430/Macia	PR1314_2230:1766	Macia_RIL
PR1314_2231	Tx430/Macia	PR1314_2231:1767	Macia_RIL
PR1314_2232	Tx430/Macia	PR1314_2232:1768	Macia_RIL
PR1314_2233	Tx430/Macia	PR1314_2233:1769	Macia_RIL
PR1314_2234	Tx430/Macia	PR1314_2234:1770	Macia_RIL
PR1314_2235	Tx430/Macia	PR1314_2235:1771	Macia_RIL
PR1314_2236	Tx430/Macia	PR1314_2236:MERGE	Macia_RIL
PR1314_2237	Tx430/Macia	PR1314_2237:1773	Macia_RIL
PR1314_2239	Tx430/Macia	PR1314_2239:1775	Macia_RIL
PR1314_2240	Tx430/Macia	PR1314_2240:1776	Macia_RIL
PR1314_2241	Tx430/Macia	PR1314_2241:1777	Macia_RIL
PR1314_2242	Tx430/Macia	PR1314_2242:1778	Macia_RIL
PR1314_2243	Tx430/Macia	PR1314_2243:MERGE	Macia_RIL
PR1314_2244	Tx430/Macia	PR1314_2244:1780	Macia_RIL
PR1314_2245	Tx430/Macia	PR1314_2245:1781	Macia_RIL
PR1314_2246	Tx430/Macia	PR1314_2246:1782	Macia_RIL
PR1314_2247	Tx430/Macia	PR1314_2247:1783	Macia_RIL
PR1314_2248	Tx430/Macia	PR1314_2248:1784	Macia_RIL
PR1314_2249	Tx430/Macia	PR1314_2249:1785	Macia_RIL
PR1314_2250	Tx430/Macia	PR1314_2250:1786	Macia_RIL
PR1314_2251	Tx430/Ajabsido	PR1314_2251:MERGE	Ajabsido_RIL
PR1314_2252	Tx430/Ajabsido	PR1314_2252:MERGE	Ajabsido_RIL
PR1314_2253	Tx430/Ajabsido	PR1314_2253:MERGE	Ajabsido_RIL
PR1314_2254	Tx430/Ajabsido	PR1314_2254:1790	Ajabsido_RIL
PR1314_2255	Tx430/Ajabsido	PR1314_2255:1791	Ajabsido_RIL
PR1314_2257	Tx430/Ajabsido	PR1314_2257:1792	Ajabsido_RIL
PR1314_2258	Tx430/Ajabsido	PR1314_2258:1793	Ajabsido_RIL
PR1314_2259	Tx430/Ajabsido	PR1314_2259:1794	Ajabsido_RIL
PR1314_2260	Tx430/Ajabsido	PR1314_2260:MERGE	Ajabsido_RIL
PR1314_2261	Tx430/Ajabsido	PR1314_2261:1796	Ajabsido_RIL
PR1314_2263	Tx430/Ajabsido	PR1314_2263:1797	Ajabsido_RIL
PR1314_2264	Tx430/Ajabsido	PR1314_2264:1798	Ajabsido_RIL
PR1314_2265	Tx430/Ajabsido	PR1314_2265:1799	Ajabsido_RIL
PR1314_2266	Tx430/Ajabsido	PR1314_2266:1800	Ajabsido_RIL
PR1314_2267	Tx430/Ajabsido	PR1314_2267:1801	Ajabsido_RIL
PR1314_2268	Tx430/Ajabsido	PR1314_2268:1802	Ajabsido_RIL
PR1314_2269	Tx430/Ajabsido	PR1314_2269:1803	Ajabsido_RIL
PR1314_2270	Tx430/Ajabsido	PR1314_2270:1804	Ajabsido_RIL
PR1314_2271	Tx430/Ajabsido	PR1314_2271:1805	Ajabsido_RIL
PR1314_2272	Tx430/Ajabsido	PR1314_2272:1806	Ajabsido_RIL
PR1314_2273	Tx430/Ajabsido	PR1314_2273:1807	Ajabsido_RIL
PR1314_2274	Tx430/Ajabsido	PR1314_2274:1808	Ajabsido_RIL
PR1314_2275	Tx430/Ajabsido	PR1314_2275:MERGE	Ajabsido_RIL
PR1314_2276	Tx430/Ajabsido	PR1314_2276:1810	Ajabsido_RIL
PR1314_2277	Tx430/Ajabsido	PR1314_2277:1811	Ajabsido_RIL
PR1314_2278	Tx430/Ajabsido	PR1314_2278:1812	Ajabsido_RIL
PR1314_2279	Tx430/Ajabsido	PR1314_2279:MERGE	Ajabsido_RIL
PR1314_2280	Tx430/Ajabsido	PR1314_2280:1814	Ajabsido_RIL
PR1314_2282	Tx430/Ajabsido	PR1314_2282:MERGE	Ajabsido_RIL
PR1314_2284	Tx430/Ajabsido	PR1314_2284:1816	Ajabsido_RIL
PR1314_2285	Tx430/Ajabsido	PR1314_2285:1817	Ajabsido_RIL
PR1314_2286	Tx430/Ajabsido	PR1314_2286:1818	Ajabsido_RIL
PR1314_2287	Tx430/Ajabsido	PR1314_2287:1819	Ajabsido_RIL
PR1314_2289	Tx430/Ajabsido	PR1314_2289:1820	Ajabsido_RIL
PR1314_2291	Tx430/Ajabsido	PR1314_2291:1821	Ajabsido_RIL
PR1314_2292	Tx430/Ajabsido	PR1314_2292:MERGE	Ajabsido_RIL
PR1314_2293	Tx430/Ajabsido	PR1314_2293:1823	Ajabsido_RIL
PR1314_2295	Tx430/Ajabsido	PR1314_2295:MERGE	Ajabsido_RIL
PR1314_2298	Tx430/Ajabsido	PR1314_2298:1827	Ajabsido_RIL
PR1314_2301	Tx430/Ajabsido	PR1314_2301:1828	Ajabsido_RIL
PR1314_2302	Tx430/Ajabsido	PR1314_2302:1829	Ajabsido_RIL
PR1314_2303	Tx430/Ajabsido	PR1314_2303:MERGE	Ajabsido_RIL
PR1314_2305	Tx430/Ajabsido	PR1314_2305:1831	Ajabsido_RIL
PR1314_2306	Tx430/Ajabsido	PR1314_2306:1832	Ajabsido_RIL
PR1314_2308	Tx430/Ajabsido	PR1314_2308:1833	Ajabsido_RIL
PR1314_2309	Tx430/Ajabsido	PR1314_2309:1834	Ajabsido_RIL
PR1314_2310	Tx430/Ajabsido	PR1314_2310:MERGE	Ajabsido_RIL
PR1314_2311	Tx430/Ajabsido	PR1314_2311:1836	Ajabsido_RIL
PR1314_2312	Tx430/Ajabsido	PR1314_2312:1837	Ajabsido_RIL
PR1314_2313	Tx430/Ajabsido	PR1314_2313:MERGE	Ajabsido_RIL
PR1314_2314	Tx430/Ajabsido	PR1314_2314:1839	Ajabsido_RIL
PR1314_2316	Tx430/Ajabsido	PR1314_2316:1840	Ajabsido_RIL
PR1314_2317	Tx430/Ajabsido	PR1314_2317:1841	Ajabsido_RIL
PR1314_2318	Tx430/Ajabsido	PR1314_2318:1842	Ajabsido_RIL
PR1314_2319	Tx430/Ajabsido	PR1314_2319:1843	Ajabsido_RIL
PR1314_2320	Tx430/Ajabsido	PR1314_2320:1844	Ajabsido_RIL
PR1314_2321	Tx430/Ajabsido	PR1314_2321:1845	Ajabsido_RIL
PR1314_2322	Tx430/Ajabsido	PR1314_2322:1846	Ajabsido_RIL
PR1314_2323	Tx430/Ajabsido	PR1314_2323:1847	Ajabsido_RIL
PR1314_2326	Tx430/Ajabsido	PR1314_2326:1848	Ajabsido_RIL
PR1314_2327	Tx430/Ajabsido	PR1314_2327:1849	Ajabsido_RIL
PR1314_2328	Tx430/Ajabsido	PR1314_2328:1850	Ajabsido_RIL
PR1314_2329	Tx430/Ajabsido	PR1314_2329:1851	Ajabsido_RIL
PR1314_2330	Tx430/Ajabsido	PR1314_2330:1852	Ajabsido_RIL
PR1314_2332	Tx430/Ajabsido	PR1314_2332:1853	Ajabsido_RIL
PR1314_2333	Tx430/Ajabsido	PR1314_2333:1854	Ajabsido_RIL
PR1314_2334	Tx430/Ajabsido	PR1314_2334:1855	Ajabsido_RIL
PR1314_2336	Tx430/Ajabsido	PR1314_2336:1856	Ajabsido_RIL
PR1314_2338	Tx430/Ajabsido	PR1314_2338:1857	Ajabsido_RIL
PR1314_2339	Tx430/Ajabsido	PR1314_2339:1858	Ajabsido_RIL
PR1314_2340	Tx430/Ajabsido	PR1314_2340:1859	Ajabsido_RIL
PR1314_2341	Tx430/Ajabsido	PR1314_2341:1860	Ajabsido_RIL
PR1314_2342	Tx430/Ajabsido	PR1314_2342:1861	Ajabsido_RIL
PR1314_2343	Tx430/Ajabsido	PR1314_2343:1862	Ajabsido_RIL
PR1314_2344	Tx430/Ajabsido	PR1314_2344:1863	Ajabsido_RIL
PR1314_2345	Tx430/Ajabsido	PR1314_2345:MERGE	Ajabsido_RIL
PR1314_2346	Tx430/Ajabsido	PR1314_2346:1865	Ajabsido_RIL
PR1314_2347	Tx430/Ajabsido	PR1314_2347:1866	Ajabsido_RIL
PR1314_2348	Tx430/Ajabsido	PR1314_2348:1867	Ajabsido_RIL
PR1314_2349	Tx430/Ajabsido	PR1314_2349:1868	Ajabsido_RIL
PR1314_2350	Tx430/Ajabsido	PR1314_2350:1869	Ajabsido_RIL
PR1314_2351	Tx430/Ajabsido	PR1314_2351:1870	Ajabsido_RIL
PR1314_2352	Tx430/Ajabsido	PR1314_2352:1871	Ajabsido_RIL
PR1314_2354	Tx430/Ajabsido	PR1314_2354:1873	Ajabsido_RIL
PR1314_2355	Tx430/Ajabsido	PR1314_2355:1874	Ajabsido_RIL
PR1314_2357	Tx430/Ajabsido	PR1314_2357:1875	Ajabsido_RIL
PR1314_2358	Tx430/Ajabsido	PR1314_2358:1876	Ajabsido_RIL
PR1314_2359	Tx430/Ajabsido	PR1314_2359:1877	Ajabsido_RIL
PR1314_2361	Tx430/Ajabsido	PR1314_2361:1878	Ajabsido_RIL
PR1314_2362	Tx430/Ajabsido	PR1314_2362:1879	Ajabsido_RIL
PR1314_2363	Tx430/Ajabsido	PR1314_2363:MERGE	Ajabsido_RIL
PR1314_2364	Tx430/Ajabsido	PR1314_2364:1881	Ajabsido_RIL
PR1314_2365	Tx430/Ajabsido	PR1314_2365:1882	Ajabsido_RIL
PR1314_2366	Tx430/Ajabsido	PR1314_2366:1883	Ajabsido_RIL
PR1314_2367	Tx430/Ajabsido	PR1314_2367:MERGE	Ajabsido_RIL
PR1314_2368	Tx430/Ajabsido	PR1314_2368:1885	Ajabsido_RIL
PR1314_2369	Tx430/Ajabsido	PR1314_2369:1886	Ajabsido_RIL
PR1314_2370	Tx430/Ajabsido	PR1314_2370:MERGE	Ajabsido_RIL
PR1314_2371	Tx430/Ajabsido	PR1314_2371:MERGE	Ajabsido_RIL
PR1314_2372	Tx430/Ajabsido	PR1314_2372:1889	Ajabsido_RIL
PR1314_2373	Tx430/Ajabsido	PR1314_2373:MERGE	Ajabsido_RIL
PR1314_2374	Tx430/Ajabsido	PR1314_2374:1891	Ajabsido_RIL
PR1314_2375	Tx430/Ajabsido	PR1314_2375:1892	Ajabsido_RIL
PR1314_2376	Tx430/Ajabsido	PR1314_2376:MERGE	Ajabsido_RIL
PR1314_2378	Tx430/Ajabsido	PR1314_2378:1894	Ajabsido_RIL
PR1314_2379	Tx430/Ajabsido	PR1314_2379:MERGE	Ajabsido_RIL
PR1314_2380	Tx430/Ajabsido	PR1314_2380:1896	Ajabsido_RIL
PR1314_2381	Tx430/Ajabsido	PR1314_2381:1897	Ajabsido_RIL
PR1314_2382	Tx430/Ajabsido	PR1314_2382:1898	Ajabsido_RIL
PR1314_2383	Tx430/Ajabsido	PR1314_2383:1899	Ajabsido_RIL
PR1314_2386	Tx430/Ajabsido	PR1314_2386:1900	Ajabsido_RIL
PR1314_2387	Tx430/Ajabsido	PR1314_2387:1901	Ajabsido_RIL
PR1314_2388	Tx430/Ajabsido	PR1314_2388:1902	Ajabsido_RIL
PR1314_2389	Tx430/Ajabsido	PR1314_2389:2869	Ajabsido_RIL
PR1314_2392	Tx430/Ajabsido	PR1314_2392:1904	Ajabsido_RIL
PR1314_2393	Tx430/Ajabsido	PR1314_2393:1905	Ajabsido_RIL
PR1314_2395	Tx430/Ajabsido	PR1314_2395:MERGE	Ajabsido_RIL
PR1314_2396	Tx430/Ajabsido	PR1314_2396:1907	Ajabsido_RIL
PR1314_2397	Tx430/Ajabsido	PR1314_2397:1908	Ajabsido_RIL
PR1314_2398	Tx430/Ajabsido	PR1314_2398:2870	Ajabsido_RIL
PR1314_2399	Tx430/Ajabsido	PR1314_2399:1910	Ajabsido_RIL
PR1314_2400	Tx430/Ajabsido	PR1314_2400:1911	Ajabsido_RIL
PR1314_2401	Tx430/Ajabsido	PR1314_2401:1912	Ajabsido_RIL
PR1314_2402	Tx430/Ajabsido	PR1314_2402:1913	Ajabsido_RIL
PR1314_2403	Tx430/Ajabsido	PR1314_2403:2871	Ajabsido_RIL
PR1314_2404	Tx430/Ajabsido	PR1314_2404:1915	Ajabsido_RIL
PR1314_2405	Tx430/Ajabsido	PR1314_2405:1916	Ajabsido_RIL
PR1314_2406	Tx430/Ajabsido	PR1314_2406:1917	Ajabsido_RIL
PR1314_2407	Tx430/Ajabsido	PR1314_2407:1918	Ajabsido_RIL
PR1314_2408	Tx430/Ajabsido	PR1314_2408:1919	Ajabsido_RIL
PR1314_2409	Tx430/Ajabsido	PR1314_2409:1921	Ajabsido_RIL
PR1314_2410	Tx430/Ajabsido	PR1314_2410:1922	Ajabsido_RIL
PR1314_2411	Tx430/Ajabsido	PR1314_2411:MERGE	Ajabsido_RIL
PR1314_2413	Tx430/Ajabsido	PR1314_2413:1925	Ajabsido_RIL
PR1314_2414	Tx430/Ajabsido	PR1314_2414:1926	Ajabsido_RIL
PR1314_2415	Tx430/Ajabsido	PR1314_2415:1927	Ajabsido_RIL
PR1314_2417	Tx430/Ajabsido	PR1314_2417:1928	Ajabsido_RIL
PR1314_2418	Tx430/Ajabsido	PR1314_2418:1929	Ajabsido_RIL
PR1314_2419	Tx430/Ajabsido	PR1314_2419:1930	Ajabsido_RIL
PR1314_2420	Tx430/Ajabsido	PR1314_2420:1931	Ajabsido_RIL
PR1314_2421	Tx430/Ajabsido	PR1314_2421:1932	Ajabsido_RIL
PR1314_2422	Tx430/Ajabsido	PR1314_2422:1933	Ajabsido_RIL
PR1314_2423	Tx430/Ajabsido	PR1314_2423:MERGE	Ajabsido_RIL
PR1314_2424	Tx430/Ajabsido	PR1314_2424:1935	Ajabsido_RIL
PR1314_2425	Tx430/Ajabsido	PR1314_2425:1936	Ajabsido_RIL
PR1314_2426	Tx430/Ajabsido	PR1314_2426:1937	Ajabsido_RIL
PR1314_2427	Tx430/Ajabsido	PR1314_2427:1938	Ajabsido_RIL
PR1314_2429	Tx430/Ajabsido	PR1314_2429:1939	Ajabsido_RIL
PR1314_2430	Tx430/Ajabsido	PR1314_2430:1940	Ajabsido_RIL
PR1314_2432	Tx430/Ajabsido	PR1314_2432:MERGE	Ajabsido_RIL
PR1314_2433	Tx430/Ajabsido	PR1314_2433:1942	Ajabsido_RIL
PR1314_2434	Tx430/Ajabsido	PR1314_2434:1943	Ajabsido_RIL
PR1314_2436	Tx430/Ajabsido	PR1314_2436:1944	Ajabsido_RIL
PR1314_2438	Tx430/Ajabsido	PR1314_2438:1946	Ajabsido_RIL
PR1314_2439	Tx430/Ajabsido	PR1314_2439:1947	Ajabsido_RIL
PR1314_2440	Tx430/Ajabsido	PR1314_2440:1948	Ajabsido_RIL
PR1314_2441	Tx430/Ajabsido	PR1314_2441:1949	Ajabsido_RIL
PR1314_2442	Tx430/Ajabsido	PR1314_2442:MERGE	Ajabsido_RIL
PR1314_2443	Tx430/Ajabsido	PR1314_2443:1951	Ajabsido_RIL
PR1314_2445	Tx430/Ajabsido	PR1314_2445:1952	Ajabsido_RIL
PR1314_2446	Tx430/Ajabsido	PR1314_2446:MERGE	Ajabsido_RIL
PR1314_2447	Tx430/Ajabsido	PR1314_2447:1954	Ajabsido_RIL
PR1314_2448	Tx430/Ajabsido	PR1314_2448:1955	Ajabsido_RIL
PR1314_2449	Tx430/Ajabsido	PR1314_2449:1956	Ajabsido_RIL
PR1314_2450	Tx430/Ajabsido	PR1314_2450:1957	Ajabsido_RIL
PR1314_2451	Tx430/Ajabsido	PR1314_2451:MERGE	Ajabsido_RIL
PR1314_2452	Tx430/Ajabsido	PR1314_2452:1959	Ajabsido_RIL
PR1314_2453	Tx430/Ajabsido	PR1314_2453:1960	Ajabsido_RIL
PR1314_2454	Tx430/Ajabsido	PR1314_2454:1961	Ajabsido_RIL
PR1314_2455	Tx430/Ajabsido	PR1314_2455:1962	Ajabsido_RIL
PR1314_2457	Tx430/Ajabsido	PR1314_2457:1963	Ajabsido_RIL
PR1314_2458	Tx430/Ajabsido	PR1314_2458:1964	Ajabsido_RIL
PR1314_2459	Tx430/Ajabsido	PR1314_2459:1965	Ajabsido_RIL
PR1314_2460	Tx430/Ajabsido	PR1314_2460:1966	Ajabsido_RIL
PR1314_2461	Tx430/Ajabsido	PR1314_2461:MERGE	Ajabsido_RIL
PR1314_2463	Tx430/Ajabsido	PR1314_2463:1968	Ajabsido_RIL
PR1314_2464	Tx430/Ajabsido	PR1314_2464:1969	Ajabsido_RIL
PR1314_2466	Tx430/Ajabsido	PR1314_2466:1970	Ajabsido_RIL
PR1314_2467	Tx430/Ajabsido	PR1314_2467:1971	Ajabsido_RIL
PR1314_2468	Tx430/Ajabsido	PR1314_2468:2875	Ajabsido_RIL
PR1314_2469	Tx430/Ajabsido	PR1314_2469:1973	Ajabsido_RIL
PR1314_2470	Tx430/Ajabsido	PR1314_2470:1974	Ajabsido_RIL
PR1314_2471	Tx430/Ajabsido	PR1314_2471:1975	Ajabsido_RIL
PR1314_2472	Tx430/Ajabsido	PR1314_2472:1976	Ajabsido_RIL
PR1314_2473	Tx430/Ajabsido	PR1314_2473:1977	Ajabsido_RIL
PR1314_2475	Tx430/Ajabsido	PR1314_2475:1978	Ajabsido_RIL
PR1314_2476	Tx430/Ajabsido	PR1314_2476:MERGE	Ajabsido_RIL
PR1314_2477	Tx430/Ajabsido	PR1314_2477:1980	Ajabsido_RIL
PR1314_2478	Tx430/Ajabsido	PR1314_2478:1981	Ajabsido_RIL
PR1314_2479	Tx430/Ajabsido	PR1314_2479:1982	Ajabsido_RIL
PR1314_2480	Tx430/Ajabsido	PR1314_2480:1983	Ajabsido_RIL
PR1314_2481	Tx430/Ajabsido	PR1314_2481:1984	Ajabsido_RIL
PR1314_2484	Tx430/Ajabsido	PR1314_2484:1986	Ajabsido_RIL
PR1314_2485	Tx430/Ajabsido	PR1314_2485:1987	Ajabsido_RIL
PR1314_2486	Tx430/Ajabsido	PR1314_2486:1988	Ajabsido_RIL
PR1314_2487	Tx430/Ajabsido	PR1314_2487:1989	Ajabsido_RIL
PR1314_2488	Tx430/Ajabsido	PR1314_2488:1990	Ajabsido_RIL
PR1314_2490	Tx430/Ajabsido	PR1314_2490:MERGE	Ajabsido_RIL
PR1314_2492	Tx430/Ajabsido	PR1314_2492:MERGE	Ajabsido_RIL
PR1314_2493	Tx430/Ajabsido	PR1314_2493:1993	Ajabsido_RIL
PR1314_2494	Tx430/Ajabsido	PR1314_2494:1994	Ajabsido_RIL
PR1314_2495	Tx430/Ajabsido	PR1314_2495:MERGE	Ajabsido_RIL
PR1314_2496	Tx430/Ajabsido	PR1314_2496:1996	Ajabsido_RIL
PR1314_2497	Tx430/Ajabsido	PR1314_2497:1997	Ajabsido_RIL
PR1314_2499	Tx430/Ajabsido	PR1314_2499:MERGE	Ajabsido_RIL
PR1314_2500	Tx430/Ajabsido	PR1314_2500:1999	Ajabsido_RIL
PR1314_2501	Tx430/SC35	PR1314_2501:2000	SC35_RIL
PR1314_2502	Tx430/SC35	PR1314_2502:2001	SC35_RIL
PR1314_2503	Tx430/SC35	PR1314_2503:2002	SC35_RIL
PR1314_2504	Tx430/SC35	PR1314_2504:2003	SC35_RIL
PR1314_2506	Tx430/SC35	PR1314_2506:MERGE	SC35_RIL
PR1314_2507	Tx430/SC35	PR1314_2507:2005	SC35_RIL
PR1314_2508	Tx430/SC35	PR1314_2508:2006	SC35_RIL
PR1314_2509	Tx430/SC35	PR1314_2509:2007	SC35_RIL
PR1314_2511	Tx430/SC35	PR1314_2511:MERGE	SC35_RIL
PR1314_2512	Tx430/SC35	PR1314_2512:2009	SC35_RIL
PR1314_2513	Tx430/SC35	PR1314_2513:2010	SC35_RIL
PR1314_2514	Tx430/SC35	PR1314_2514:2011	SC35_RIL
PR1314_2515	Tx430/SC35	PR1314_2515:2012	SC35_RIL
PR1314_2516	Tx430/SC35	PR1314_2516:2013	SC35_RIL
PR1314_2517	Tx430/SC35	PR1314_2517:2014	SC35_RIL
PR1314_2518	Tx430/SC35	PR1314_2518:2015	SC35_RIL
PR1314_2519	Tx430/SC35	PR1314_2519:2017	SC35_RIL
PR1314_2520	Tx430/SC35	PR1314_2520:2018	SC35_RIL
PR1314_2521	Tx430/SC35	PR1314_2521:2019	SC35_RIL
PR1314_2522	Tx430/SC35	PR1314_2522:2020	SC35_RIL
PR1314_2523	Tx430/SC35	PR1314_2523:2021	SC35_RIL
PR1314_2524	Tx430/SC35	PR1314_2524:2022	SC35_RIL
PR1314_2525	Tx430/SC35	PR1314_2525:2023	SC35_RIL
PR1314_2526	Tx430/SC35	PR1314_2526:2024	SC35_RIL
PR1314_2527	Tx430/SC35	PR1314_2527:2025	SC35_RIL
PR1314_2528	Tx430/SC35	PR1314_2528:2026	SC35_RIL
PR1314_2530	Tx430/SC35	PR1314_2530:2027	SC35_RIL
PR1314_2531	Tx430/SC35	PR1314_2531:2028	SC35_RIL
PR1314_2532	Tx430/SC35	PR1314_2532:2029	SC35_RIL
PR1314_2533	Tx430/SC35	PR1314_2533:2030	SC35_RIL
PR1314_2534	Tx430/SC35	PR1314_2534:2031	SC35_RIL
PR1314_2535	Tx430/SC35	PR1314_2535:2032	SC35_RIL
PR1314_2537	Tx430/SC35	PR1314_2537:2033	SC35_RIL
PR1314_2538	Tx430/SC35	PR1314_2538:2034	SC35_RIL
PR1314_2539	Tx430/SC35	PR1314_2539:2035	SC35_RIL
PR1314_2540	Tx430/SC35	PR1314_2540:2036	SC35_RIL
PR1314_2541	Tx430/SC35	PR1314_2541:2037	SC35_RIL
PR1314_2542	Tx430/SC35	PR1314_2542:2038	SC35_RIL
PR1314_2543	Tx430/SC35	PR1314_2543:2039	SC35_RIL
PR1314_2544	Tx430/SC35	PR1314_2544:MERGE	SC35_RIL
PR1314_2545	Tx430/SC35	PR1314_2545:2041	SC35_RIL
PR1314_2546	Tx430/SC35	PR1314_2546:2042	SC35_RIL
PR1314_2547	Tx430/SC35	PR1314_2547:2043	SC35_RIL
PR1314_2548	Tx430/SC35	PR1314_2548:2044	SC35_RIL
PR1314_2549	Tx430/SC35	PR1314_2549:2045	SC35_RIL
PR1314_2551	Tx430/SC35	PR1314_2551:2046	SC35_RIL
PR1314_2553	Tx430/SC35	PR1314_2553:2047	SC35_RIL
PR1314_2554	Tx430/SC35	PR1314_2554:2048	SC35_RIL
PR1314_2556	Tx430/SC35	PR1314_2556:2049	SC35_RIL
PR1314_2557	Tx430/SC35	PR1314_2557:MERGE	SC35_RIL
PR1314_2559	Tx430/SC35	PR1314_2559:2051	SC35_RIL
PR1314_2560	Tx430/SC35	PR1314_2560:2876	SC35_RIL
PR1314_2561	Tx430/SC35	PR1314_2561:2053	SC35_RIL
PR1314_2563	Tx430/SC35	PR1314_2563:2054	SC35_RIL
PR1314_2564	Tx430/SC35	PR1314_2564:2055	SC35_RIL
PR1314_2565	Tx430/SC35	PR1314_2565:2056	SC35_RIL
PR1314_2566	Tx430/SC35	PR1314_2566:2057	SC35_RIL
PR1314_2567	Tx430/SC35	PR1314_2567:2058	SC35_RIL
PR1314_2568	Tx430/SC35	PR1314_2568:2059	SC35_RIL
PR1314_2569	Tx430/SC35	PR1314_2569:2060	SC35_RIL
PR1314_2570	Tx430/SC35	PR1314_2570:2061	SC35_RIL
PR1314_2572	Tx430/SC35	PR1314_2572:2062	SC35_RIL
PR1314_2573	Tx430/SC35	PR1314_2573:2063	SC35_RIL
PR1314_2574	Tx430/SC35	PR1314_2574:2064	SC35_RIL
PR1314_2576	Tx430/SC35	PR1314_2576:2066	SC35_RIL
PR1314_2579	Tx430/SC35	PR1314_2579:2067	SC35_RIL
PR1314_2581	Tx430/SC35	PR1314_2581:2068	SC35_RIL
PR1314_2582	Tx430/SC35	PR1314_2582:2069	SC35_RIL
PR1314_2583	Tx430/SC35	PR1314_2583:2070	SC35_RIL
PR1314_2584	Tx430/SC35	PR1314_2584:2071	SC35_RIL
